time,beam_poa_w_m2,diffuse_poa_w_m2,reflected_poa_w_m2,H_sun,temp_air_c,wind_speed_m_s,Int,date,poa_w_m2 
20180903:0309,0.0,0.0,0.0,0.0,29.62,4.14,0.0,2018-09-03 03:09:00,0.0
20180903:0409,0.0,0.0,0.0,0.0,28.75,4.07,0.0,2018-09-03 04:09:00,0.0
20180903:0509,0.0,0.0,0.0,0.0,27.98,3.93,0.0,2018-09-03 05:09:00,0.0
20180903:0609,13.62,39.25,0.62,6.79,27.36,4.0,0.0,2018-09-03 06:09:00,53.489999999999995
20180903:0709,60.39,146.4,2.02,20.05,29.56,4.14,0.0,2018-09-03 07:09:00,208.81000000000003
20180903:0809,336.31,168.72,4.68,33.25,33.0,4.07,0.0,2018-09-03 08:09:00,509.71
20180903:0909,569.23,178.0,6.74,46.11,35.73,3.59,0.0,2018-09-03 09:09:00,753.97
20180903:1009,775.64,169.02,8.4,58.01,37.79,2.9,0.0,2018-09-03 10:09:00,953.06
20180903:1109,32.86,405.09,4.25,67.21,38.57,1.66,0.0,2018-09-03 11:09:00,442.2
20180903:1209,0.0,184.85,1.82,69.58,39.07,0.48,0.0,2018-09-03 12:09:00,186.67
20180903:1309,0.0,251.55,2.47,63.22,39.34,0.28,0.0,2018-09-03 13:09:00,254.02
20180903:1409,192.93,385.59,5.4,52.35,39.81,1.03,0.0,2018-09-03 14:09:00,583.92
20180903:1509,149.3,302.72,4.25,39.86,40.16,1.52,0.0,2018-09-03 15:09:00,456.27000000000004
20180903:1609,141.27,192.09,3.18,26.79,40.0,1.66,0.0,2018-09-03 16:09:00,336.54
20180903:1709,4.29,78.12,0.82,13.53,39.49,1.66,0.0,2018-09-03 17:09:00,83.23
20180903:1809,0.0,0.0,0.0,0.0,39.12,1.66,0.0,2018-09-03 18:09:00,0.0
20180903:1909,0.0,0.0,0.0,0.0,39.03,3.38,0.0,2018-09-03 19:09:00,0.0
20180903:2009,0.0,0.0,0.0,0.0,38.27,3.72,0.0,2018-09-03 20:09:00,0.0
20180903:2109,0.0,0.0,0.0,0.0,37.04,4.07,0.0,2018-09-03 21:09:00,0.0
20180903:2209,0.0,0.0,0.0,0.0,36.13,4.28,0.0,2018-09-03 22:09:00,0.0
20180903:2309,0.0,0.0,0.0,0.0,35.15,4.55,0.0,2018-09-03 23:09:00,0.0
20180904:0009,0.0,0.0,0.0,0.0,34.19,4.97,0.0,2018-09-04 00:09:00,0.0
20180904:0109,0.0,0.0,0.0,0.0,33.43,5.03,0.0,2018-09-04 01:09:00,0.0
20180904:0209,0.0,0.0,0.0,0.0,32.35,4.69,0.0,2018-09-04 02:09:00,0.0
20180904:0309,0.0,0.0,0.0,0.0,31.38,4.34,0.0,2018-09-04 03:09:00,0.0
20180904:0409,0.0,0.0,0.0,0.0,30.43,4.28,0.0,2018-09-04 04:09:00,0.0
20180904:0509,0.0,0.0,0.0,0.0,29.74,4.28,0.0,2018-09-04 05:09:00,0.0
20180904:0609,15.27,38.29,0.63,6.7,29.12,4.34,0.0,2018-09-04 06:09:00,54.190000000000005
20180904:0709,69.48,144.88,2.09,19.96,30.56,4.07,0.0,2018-09-04 07:09:00,216.45000000000002
20180904:0809,364.52,155.46,4.79,33.16,34.19,4.28,0.0,2018-09-04 08:09:00,524.77
20180904:0909,588.15,170.36,6.81,45.98,37.31,4.62,0.0,2018-09-04 09:09:00,765.3199999999999
20180904:1009,760.19,178.64,8.33,57.82,39.12,3.52,0.0,2018-09-04 10:09:00,947.1600000000001
20180904:1109,788.74,219.73,8.91,66.92,39.83,1.31,0.0,2018-09-04 11:09:00,1017.38
20180904:1209,855.49,197.44,9.28,69.21,40.24,0.34,0.0,2018-09-04 12:09:00,1062.21
20180904:1309,819.99,182.4,8.86,62.88,40.83,0.69,0.0,2018-09-04 13:09:00,1011.25
20180904:1409,660.7,186.89,7.56,52.06,41.24,1.24,0.0,2018-09-04 14:09:00,855.15
20180904:1509,158.19,301.47,4.31,39.6,41.5,1.66,0.0,2018-09-04 15:09:00,463.97
20180904:1609,118.23,197.37,3.01,26.54,41.48,2.07,0.0,2018-09-04 16:09:00,318.61
20180904:1709,50.22,90.43,1.43,13.29,41.28,2.48,0.0,2018-09-04 17:09:00,142.08
20180904:1809,0.0,0.0,0.0,0.0,40.79,2.76,0.0,2018-09-04 18:09:00,0.0
20180904:1909,0.0,0.0,0.0,0.0,39.91,4.21,0.0,2018-09-04 19:09:00,0.0
20180904:2009,0.0,0.0,0.0,0.0,38.78,4.28,0.0,2018-09-04 20:09:00,0.0
20180904:2109,0.0,0.0,0.0,0.0,37.51,4.07,0.0,2018-09-04 21:09:00,0.0
20180904:2209,0.0,0.0,0.0,0.0,36.31,3.52,0.0,2018-09-04 22:09:00,0.0
20180904:2309,0.0,0.0,0.0,0.0,35.04,3.1,0.0,2018-09-04 23:09:00,0.0
20180905:0009,0.0,0.0,0.0,0.0,33.71,2.97,0.0,2018-09-05 00:09:00,0.0
20180905:0109,0.0,0.0,0.0,0.0,32.33,3.03,0.0,2018-09-05 01:09:00,0.0
20180905:0209,0.0,0.0,0.0,0.0,31.04,3.17,0.0,2018-09-05 02:09:00,0.0
20180905:0309,0.0,0.0,0.0,0.0,30.05,3.52,0.0,2018-09-05 03:09:00,0.0
20180905:0409,0.0,0.0,0.0,0.0,29.51,4.07,0.0,2018-09-05 04:09:00,0.0
20180905:0509,0.0,0.0,0.0,0.0,29.3,4.62,0.0,2018-09-05 05:09:00,0.0
20180905:0609,16.39,37.41,0.63,6.61,29.35,5.1,0.0,2018-09-05 06:09:00,54.43
20180905:0709,70.08,144.11,2.08,19.87,30.53,4.41,0.0,2018-09-05 07:09:00,216.27
20180905:0809,353.11,161.71,4.72,33.05,34.24,4.9,0.0,2018-09-05 08:09:00,519.5400000000001
20180905:0909,549.54,189.81,6.62,45.86,37.27,5.24,0.0,2018-09-05 09:09:00,745.9699999999999
20180905:1009,751.02,184.14,8.27,57.63,39.5,4.48,0.0,2018-09-05 10:09:00,943.43
20180905:1109,790.04,219.08,8.89,66.63,40.58,2.48,0.0,2018-09-05 11:09:00,1018.01
20180905:1209,821.71,214.22,9.12,68.83,41.26,2.0,0.0,2018-09-05 12:09:00,1045.05
20180905:1309,739.5,224.71,8.52,62.54,41.87,2.07,0.0,2018-09-05 13:09:00,972.73
20180905:1409,659.78,187.25,7.53,51.77,42.23,2.14,0.0,2018-09-05 14:09:00,854.56
20180905:1509,202.45,290.29,4.57,39.34,42.34,2.14,0.0,2018-09-05 15:09:00,497.31
20180905:1609,133.89,191.37,3.08,26.29,42.22,2.48,0.0,2018-09-05 16:09:00,328.34
20180905:1709,1.75,70.51,0.71,13.04,41.85,3.24,0.0,2018-09-05 17:09:00,72.97
20180905:1809,0.0,0.0,0.0,0.0,40.8,4.62,0.0,2018-09-05 18:09:00,0.0
20180905:1909,0.0,0.0,0.0,0.0,39.79,4.55,0.0,2018-09-05 19:09:00,0.0
20180905:2009,0.0,0.0,0.0,0.0,38.79,2.97,0.0,2018-09-05 20:09:00,0.0
20180905:2109,0.0,0.0,0.0,0.0,37.56,2.97,0.0,2018-09-05 21:09:00,0.0
20180905:2209,0.0,0.0,0.0,0.0,36.26,3.86,0.0,2018-09-05 22:09:00,0.0
20180905:2309,0.0,0.0,0.0,0.0,34.91,5.1,0.0,2018-09-05 23:09:00,0.0
20180906:0009,0.0,0.0,0.0,0.0,33.98,6.14,0.0,2018-09-06 00:09:00,0.0
20180906:0109,0.0,0.0,0.0,0.0,33.23,6.9,0.0,2018-09-06 01:09:00,0.0
20180906:0209,0.0,0.0,0.0,0.0,32.57,7.24,0.0,2018-09-06 02:09:00,0.0
20180906:0309,0.0,0.0,0.0,0.0,31.89,7.31,0.0,2018-09-06 03:09:00,0.0
20180906:0409,0.0,0.0,0.0,0.0,31.14,7.24,0.0,2018-09-06 04:09:00,0.0
20180906:0509,0.0,0.0,0.0,0.0,30.41,7.1,0.0,2018-09-06 05:09:00,0.0
20180906:0609,19.51,36.38,0.66,6.52,29.84,6.76,0.0,2018-09-06 06:09:00,56.55
20180906:0709,79.4,143.62,2.15,19.78,31.4,7.24,0.0,2018-09-06 07:09:00,225.17000000000002
20180906:0809,359.08,161.19,4.75,32.95,33.79,7.59,0.0,2018-09-06 08:09:00,525.02
20180906:0909,598.02,170.21,6.85,45.72,36.19,9.03,0.0,2018-09-06 09:09:00,775.08
20180906:1009,808.84,158.79,8.53,57.44,37.88,9.24,0.0,2018-09-06 10:09:00,976.16
20180906:1109,823.43,206.27,9.04,66.33,39.18,8.21,0.0,2018-09-06 11:09:00,1038.74
20180906:1209,901.19,178.57,9.46,68.45,40.14,7.17,0.0,2018-09-06 12:09:00,1089.22
20180906:1309,869.84,160.34,9.05,62.19,40.82,6.69,0.0,2018-09-06 13:09:00,1039.23
20180906:1409,712.89,164.23,7.77,51.47,41.21,6.55,0.0,2018-09-06 14:09:00,884.89
20180906:1509,188.7,294.8,4.49,39.08,41.3,6.21,0.0,2018-09-06 15:09:00,487.99
20180906:1609,145.73,188.18,3.15,26.04,41.11,5.72,0.0,2018-09-06 16:09:00,337.05999999999995
20180906:1709,55.67,85.98,1.43,12.79,40.5,5.45,0.0,2018-09-06 17:09:00,143.08
20180906:1809,0.0,0.0,0.0,0.0,39.38,4.41,0.0,2018-09-06 18:09:00,0.0
20180906:1909,0.0,0.0,0.0,0.0,37.98,4.41,0.0,2018-09-06 19:09:00,0.0
20180906:2009,0.0,0.0,0.0,0.0,36.37,4.62,0.0,2018-09-06 20:09:00,0.0
20180906:2109,0.0,0.0,0.0,0.0,34.83,4.76,0.0,2018-09-06 21:09:00,0.0
20180906:2209,0.0,0.0,0.0,0.0,33.46,4.83,0.0,2018-09-06 22:09:00,0.0
20180906:2309,0.0,0.0,0.0,0.0,32.29,4.97,0.0,2018-09-06 23:09:00,0.0
20180907:0009,0.0,0.0,0.0,0.0,31.28,5.1,0.0,2018-09-07 00:09:00,0.0
20180907:0109,0.0,0.0,0.0,0.0,30.35,5.31,0.0,2018-09-07 01:09:00,0.0
20180907:0209,0.0,0.0,0.0,0.0,29.53,5.45,0.0,2018-09-07 02:09:00,0.0
20180907:0309,0.0,0.0,0.0,0.0,28.8,5.31,0.0,2018-09-07 03:09:00,0.0
20180907:0409,0.0,0.0,0.0,0.0,28.05,5.1,0.0,2018-09-07 04:09:00,0.0
20180907:0509,0.0,0.0,0.0,0.0,27.33,4.97,0.0,2018-09-07 05:09:00,0.0
20180907:0609,18.79,36.63,0.64,6.42,26.77,4.97,0.0,2018-09-07 06:09:00,56.06
20180907:0709,75.21,146.61,2.14,19.69,27.86,4.07,0.0,2018-09-07 07:09:00,223.95999999999998
20180907:0809,364.07,164.76,4.81,32.85,31.48,3.93,0.0,2018-09-07 08:09:00,533.6399999999999
20180907:0909,561.27,196.03,6.74,45.59,34.9,3.31,0.0,2018-09-07 09:09:00,764.04
20180907:1009,737.84,202.61,8.27,57.25,37.12,1.45,0.0,2018-09-07 10:09:00,948.72
20180907:1109,756.21,255.06,8.87,66.03,38.67,1.1,0.0,2018-09-07 11:09:00,1020.14
20180907:1209,789.0,248.23,9.09,68.07,39.7,1.17,0.0,2018-09-07 12:09:00,1046.32
20180907:1309,734.43,241.22,8.57,61.84,40.44,1.17,0.0,2018-09-07 13:09:00,984.22
20180907:1409,664.34,194.41,7.59,51.17,41.0,1.66,0.0,2018-09-07 14:09:00,866.34
20180907:1509,172.75,301.1,4.4,38.81,41.3,2.14,0.0,2018-09-07 15:09:00,478.25
20180907:1609,122.33,196.33,3.01,25.79,41.34,2.62,0.0,2018-09-07 16:09:00,321.67
20180907:1709,44.65,88.02,1.33,12.54,41.03,3.1,0.0,2018-09-07 17:09:00,134.0
20180907:1809,0.0,0.0,0.0,0.0,40.29,3.03,0.0,2018-09-07 18:09:00,0.0
20180907:1909,0.0,0.0,0.0,0.0,39.04,3.38,0.0,2018-09-07 19:09:00,0.0
20180907:2009,0.0,0.0,0.0,0.0,37.57,3.79,0.0,2018-09-07 20:09:00,0.0
20180907:2109,0.0,0.0,0.0,0.0,36.1,4.14,0.0,2018-09-07 21:09:00,0.0
20180907:2209,0.0,0.0,0.0,0.0,34.69,4.14,0.0,2018-09-07 22:09:00,0.0
20180907:2309,0.0,0.0,0.0,0.0,33.28,3.93,0.0,2018-09-07 23:09:00,0.0
20180908:0009,0.0,0.0,0.0,0.0,31.94,3.93,0.0,2018-09-08 00:09:00,0.0
20180908:0109,0.0,0.0,0.0,0.0,30.7,3.93,0.0,2018-09-08 01:09:00,0.0
20180908:0209,0.0,0.0,0.0,0.0,29.66,4.0,0.0,2018-09-08 02:09:00,0.0
20180908:0309,0.0,0.0,0.0,0.0,28.67,4.0,0.0,2018-09-08 03:09:00,0.0
20180908:0409,0.0,0.0,0.0,0.0,27.7,3.86,0.0,2018-09-08 04:09:00,0.0
20180908:0509,0.0,0.0,0.0,0.0,26.73,3.72,0.0,2018-09-08 05:09:00,0.0
20180908:0609,15.93,37.02,0.59,6.33,25.85,3.52,0.0,2018-09-08 06:09:00,53.540000000000006
20180908:0709,65.03,145.46,2.02,19.6,27.86,3.38,0.0,2018-09-08 07:09:00,212.51000000000002
20180908:0809,328.57,180.59,4.62,32.74,32.82,3.31,0.0,2018-09-08 08:09:00,513.78
20180908:0909,530.6,207.22,6.55,45.46,37.57,4.21,0.0,2018-09-08 09:09:00,744.37
20180908:1009,745.66,193.62,8.24,57.05,40.06,4.83,0.0,2018-09-08 10:09:00,947.52
20180908:1109,803.7,219.42,8.94,65.72,41.58,4.83,0.0,2018-09-08 11:09:00,1032.06
20180908:1209,869.96,196.99,9.3,67.68,42.4,4.41,0.0,2018-09-08 12:09:00,1076.25
20180908:1309,777.53,208.66,8.63,61.49,42.8,3.59,0.0,2018-09-08 13:09:00,994.8199999999999
20180908:1409,557.87,246.83,7.12,50.87,42.96,2.97,0.0,2018-09-08 14:09:00,811.82
20180908:1509,173.49,296.49,4.36,38.54,42.9,2.34,0.0,2018-09-08 15:09:00,474.34000000000003
20180908:1609,90.52,197.03,2.73,25.53,42.63,1.93,0.0,2018-09-08 16:09:00,290.28000000000003
20180908:1709,0.0,20.01,0.2,12.29,42.31,2.07,0.0,2018-09-08 17:09:00,20.21
20180908:1809,0.0,0.0,0.0,0.0,41.81,2.28,0.0,2018-09-08 18:09:00,0.0
20180908:1909,0.0,0.0,0.0,0.0,40.99,1.86,0.0,2018-09-08 19:09:00,0.0
20180908:2009,0.0,0.0,0.0,0.0,39.27,2.14,0.0,2018-09-08 20:09:00,0.0
20180908:2109,0.0,0.0,0.0,0.0,37.56,2.9,0.0,2018-09-08 21:09:00,0.0
20180908:2209,0.0,0.0,0.0,0.0,36.42,3.72,0.0,2018-09-08 22:09:00,0.0
20180908:2309,0.0,0.0,0.0,0.0,35.73,3.93,0.0,2018-09-08 23:09:00,0.0
20180909:0009,0.0,0.0,0.0,0.0,34.55,3.59,0.0,2018-09-09 00:09:00,0.0
20180909:0109,0.0,0.0,0.0,0.0,33.18,3.03,0.0,2018-09-09 01:09:00,0.0
20180909:0209,0.0,0.0,0.0,0.0,31.78,2.62,0.0,2018-09-09 02:09:00,0.0
20180909:0309,0.0,0.0,0.0,0.0,30.61,2.62,0.0,2018-09-09 03:09:00,0.0
20180909:0409,0.0,0.0,0.0,0.0,29.76,2.69,0.0,2018-09-09 04:09:00,0.0
20180909:0509,0.0,0.0,0.0,0.0,29.09,2.69,0.0,2018-09-09 05:09:00,0.0
20180909:0609,4.29,35.02,0.4,6.24,28.52,2.48,0.0,2018-09-09 06:09:00,39.71
20180909:0709,4.97,112.6,1.15,19.51,32.06,1.17,0.0,2018-09-09 07:09:00,118.72
20180909:0809,210.1,229.01,4.03,32.64,33.56,1.45,0.0,2018-09-09 08:09:00,443.14
20180909:0909,15.98,288.69,2.97,45.32,37.39,1.79,0.0,2018-09-09 09:09:00,307.64000000000004
20180909:1009,447.18,343.31,7.04,56.85,39.38,1.66,0.0,2018-09-09 10:09:00,797.53
20180909:1109,719.83,263.48,8.59,65.42,40.96,2.07,0.0,2018-09-09 11:09:00,991.9000000000001
20180909:1209,882.29,186.87,9.29,67.3,41.7,2.28,0.0,2018-09-09 12:09:00,1078.4499999999998
20180909:1309,798.29,194.54,8.66,61.14,42.25,2.83,0.0,2018-09-09 13:09:00,1001.4899999999999
20180909:1409,559.84,240.04,7.06,50.57,42.38,3.38,0.0,2018-09-09 14:09:00,806.9399999999999
20180909:1509,103.49,298.29,3.79,38.26,42.16,3.1,0.0,2018-09-09 15:09:00,405.57000000000005
20180909:1609,64.47,194.92,2.47,25.28,41.98,3.1,0.0,2018-09-09 16:09:00,261.86
20180909:1709,13.7,81.2,0.94,12.04,41.55,2.76,0.0,2018-09-09 17:09:00,95.84
20180909:1809,0.0,0.0,0.0,0.0,40.79,2.07,0.0,2018-09-09 18:09:00,0.0
20180909:1909,0.0,0.0,0.0,0.0,40.12,0.62,0.0,2018-09-09 19:09:00,0.0
20180909:2009,0.0,0.0,0.0,0.0,38.93,0.48,0.0,2018-09-09 20:09:00,0.0
20180909:2109,0.0,0.0,0.0,0.0,36.42,1.38,0.0,2018-09-09 21:09:00,0.0
20180909:2209,0.0,0.0,0.0,0.0,34.44,2.0,0.0,2018-09-09 22:09:00,0.0
20180909:2309,0.0,0.0,0.0,0.0,33.19,2.0,0.0,2018-09-09 23:09:00,0.0
20180910:0009,0.0,0.0,0.0,0.0,32.38,1.86,0.0,2018-09-10 00:09:00,0.0
20180910:0109,0.0,0.0,0.0,0.0,31.39,1.86,0.0,2018-09-10 01:09:00,0.0
20180910:0209,0.0,0.0,0.0,0.0,30.57,2.0,0.0,2018-09-10 02:09:00,0.0
20180910:0309,0.0,0.0,0.0,0.0,32.03,1.38,0.0,2018-09-10 03:09:00,0.0
20180910:0409,0.0,0.0,0.0,0.0,31.69,1.17,0.0,2018-09-10 04:09:00,0.0
20180910:0509,0.0,0.0,0.0,0.0,29.33,1.66,0.0,2018-09-10 05:09:00,0.0
20180910:0609,6.64,35.9,0.44,6.15,30.52,1.17,0.0,2018-09-10 06:09:00,42.98
20180910:0709,31.09,140.48,1.66,19.41,30.1,1.59,0.0,2018-09-10 07:09:00,173.23
20180910:0809,225.94,224.08,4.1,32.53,33.81,0.76,0.0,2018-09-10 08:09:00,454.12
20180910:0909,402.2,270.07,5.99,45.18,35.98,2.97,0.0,2018-09-10 09:09:00,678.26
20180910:1009,627.73,255.1,7.73,56.64,36.9,5.1,0.0,2018-09-10 10:09:00,890.5600000000001
20180910:1109,720.97,262.89,8.57,65.11,38.04,5.38,0.0,2018-09-10 11:09:00,992.4300000000001
20180910:1209,780.98,239.8,8.87,66.91,39.31,5.17,0.0,2018-09-10 12:09:00,1029.6499999999999
20180910:1309,670.05,264.14,8.16,60.78,40.21,4.28,0.0,2018-09-10 13:09:00,942.3499999999999
20180910:1409,455.49,292.89,6.63,50.26,40.49,3.03,0.0,2018-09-10 14:09:00,755.01
20180910:1509,86.98,294.46,3.61,37.99,40.24,2.34,0.0,2018-09-10 15:09:00,385.05
20180910:1609,46.34,190.22,2.27,25.02,40.23,3.24,0.0,2018-09-10 16:09:00,238.83
20180910:1709,16.63,80.35,0.96,11.79,40.05,2.9,0.0,2018-09-10 17:09:00,97.93999999999998
20180910:1809,0.0,0.0,0.0,0.0,39.39,2.28,0.0,2018-09-10 18:09:00,0.0
20180910:1909,0.0,0.0,0.0,0.0,38.15,3.79,0.0,2018-09-10 19:09:00,0.0
20180910:2009,0.0,0.0,0.0,0.0,36.74,4.28,0.0,2018-09-10 20:09:00,0.0
20180910:2109,0.0,0.0,0.0,0.0,35.33,4.07,0.0,2018-09-10 21:09:00,0.0
20180910:2209,0.0,0.0,0.0,0.0,34.21,3.52,0.0,2018-09-10 22:09:00,0.0
20180910:2309,0.0,0.0,0.0,0.0,32.93,3.1,0.0,2018-09-10 23:09:00,0.0
20180911:0009,0.0,0.0,0.0,0.0,31.88,3.24,0.0,2018-09-11 00:09:00,0.0
20180911:0109,0.0,0.0,0.0,0.0,31.09,3.59,0.0,2018-09-11 01:09:00,0.0
20180911:0209,0.0,0.0,0.0,0.0,30.74,4.14,0.0,2018-09-11 02:09:00,0.0
20180911:0309,0.0,0.0,0.0,0.0,30.2,4.34,0.0,2018-09-11 03:09:00,0.0
20180911:0409,0.0,0.0,0.0,0.0,29.55,4.0,0.0,2018-09-11 04:09:00,0.0
20180911:0509,0.0,0.0,0.0,0.0,28.39,3.03,0.0,2018-09-11 05:09:00,0.0
20180911:0609,0.0,23.82,0.23,6.05,27.08,2.55,0.0,2018-09-11 06:09:00,24.05
20180911:0709,21.25,133.39,1.5,19.32,29.37,4.55,0.0,2018-09-11 07:09:00,156.14
20180911:0809,1.06,157.26,1.56,32.42,32.81,4.14,0.0,2018-09-11 08:09:00,159.88
20180911:0909,403.82,265.41,5.94,45.03,36.54,3.79,0.0,2018-09-11 09:09:00,675.1700000000001
20180911:1009,654.75,234.15,7.75,56.43,39.67,4.55,0.0,2018-09-11 10:09:00,896.65
20180911:1109,794.88,214.07,8.74,64.79,40.97,4.21,0.0,2018-09-11 11:09:00,1017.69
20180911:1209,724.69,265.34,8.6,66.52,41.73,3.03,0.0,2018-09-11 12:09:00,998.63
20180911:1309,763.26,205.36,8.4,60.42,41.83,2.34,0.0,2018-09-11 13:09:00,977.02
20180911:1409,118.59,375.43,4.64,49.95,41.88,1.72,0.0,2018-09-11 14:09:00,498.65999999999997
20180911:1509,1.07,186.8,1.85,37.71,40.91,0.76,0.0,2018-09-11 15:09:00,189.72
20180911:1609,0.0,93.38,0.92,24.76,40.55,1.86,0.0,2018-09-11 16:09:00,94.3
20180911:1709,20.57,79.54,0.98,11.53,40.18,4.21,0.0,2018-09-11 17:09:00,101.09000000000002
20180911:1809,0.0,0.0,0.0,0.0,38.98,6.07,0.0,2018-09-11 18:09:00,0.0
20180911:1909,0.0,0.0,0.0,0.0,38.99,2.9,0.0,2018-09-11 19:09:00,0.0
20180911:2009,0.0,0.0,0.0,0.0,37.83,3.38,0.0,2018-09-11 20:09:00,0.0
20180911:2109,0.0,0.0,0.0,0.0,36.76,3.66,0.0,2018-09-11 21:09:00,0.0
20180911:2209,0.0,0.0,0.0,0.0,35.91,4.21,0.0,2018-09-11 22:09:00,0.0
20180911:2309,0.0,0.0,0.0,0.0,34.63,4.62,0.0,2018-09-11 23:09:00,0.0
20180912:0009,0.0,0.0,0.0,0.0,33.59,4.48,0.0,2018-09-12 00:09:00,0.0
20180912:0109,0.0,0.0,0.0,0.0,32.61,4.62,0.0,2018-09-12 01:09:00,0.0
20180912:0209,0.0,0.0,0.0,0.0,31.71,4.69,0.0,2018-09-12 02:09:00,0.0
20180912:0309,0.0,0.0,0.0,0.0,30.32,5.52,0.0,2018-09-12 03:09:00,0.0
20180912:0409,0.0,0.0,0.0,0.0,29.26,6.0,0.0,2018-09-12 04:09:00,0.0
20180912:0509,0.0,0.0,0.0,0.0,28.45,5.86,0.0,2018-09-12 05:09:00,0.0
20180912:0609,11.8,35.87,0.5,5.96,27.6,5.31,0.0,2018-09-12 06:09:00,48.17
20180912:0709,67.37,142.39,1.99,19.22,28.47,4.69,0.0,2018-09-12 07:09:00,211.75
20180912:0809,345.22,170.35,4.59,32.31,31.67,4.97,0.0,2018-09-12 08:09:00,520.1600000000001
20180912:0909,596.32,173.54,6.72,44.89,35.31,4.48,0.0,2018-09-12 09:09:00,776.58
20180912:1009,788.38,171.3,8.3,56.22,38.29,2.97,0.0,2018-09-12 10:09:00,967.98
20180912:1109,840.94,198.19,8.97,64.47,40.36,2.41,0.0,2018-09-12 11:09:00,1048.1000000000001
20180912:1209,869.67,193.16,9.16,66.13,41.55,2.76,0.0,2018-09-12 12:09:00,1071.99
20180912:1309,604.74,297.63,7.87,60.06,42.25,3.03,0.0,2018-09-12 13:09:00,910.24
20180912:1409,14.07,306.73,3.13,49.64,42.47,3.1,0.0,2018-09-12 14:09:00,323.93
20180912:1509,236.52,270.52,4.59,37.43,42.46,3.17,0.0,2018-09-12 15:09:00,511.62999999999994
20180912:1609,234.68,140.43,3.4,24.49,42.24,3.31,0.0,2018-09-12 16:09:00,378.51
20180912:1709,31.25,79.89,1.09,11.27,41.77,4.21,0.0,2018-09-12 17:09:00,112.23
20180912:1809,0.0,0.0,0.0,0.0,40.52,5.72,0.0,2018-09-12 18:09:00,0.0
20180912:1909,0.0,0.0,0.0,0.0,38.82,6.48,0.0,2018-09-12 19:09:00,0.0
20180912:2009,0.0,0.0,0.0,0.0,37.46,6.28,0.0,2018-09-12 20:09:00,0.0
20180912:2109,0.0,0.0,0.0,0.0,36.21,5.86,0.0,2018-09-12 21:09:00,0.0
20180912:2209,0.0,0.0,0.0,0.0,35.0,5.52,0.0,2018-09-12 22:09:00,0.0
20180912:2309,0.0,0.0,0.0,0.0,33.8,5.45,0.0,2018-09-12 23:09:00,0.0
20180913:0009,0.0,0.0,0.0,0.0,32.6,5.45,0.0,2018-09-13 00:09:00,0.0
20180913:0109,0.0,0.0,0.0,0.0,31.48,5.52,0.0,2018-09-13 01:09:00,0.0
20180913:0209,0.0,0.0,0.0,0.0,30.41,5.31,0.0,2018-09-13 02:09:00,0.0
20180913:0309,0.0,0.0,0.0,0.0,29.34,4.97,0.0,2018-09-13 03:09:00,0.0
20180913:0409,0.0,0.0,0.0,0.0,28.38,4.9,0.0,2018-09-13 04:09:00,0.0
20180913:0509,0.0,0.0,0.0,0.0,27.5,4.83,0.0,2018-09-13 05:09:00,0.0
20180913:0609,8.12,34.16,0.43,5.87,26.55,4.55,0.0,2018-09-13 06:09:00,42.709999999999994
20180913:0709,48.41,141.62,1.81,19.12,28.78,3.31,0.0,2018-09-13 07:09:00,191.84
20180913:0809,301.17,192.89,4.4,32.2,32.34,2.76,0.0,2018-09-13 08:09:00,498.46
20180913:0909,526.2,209.17,6.42,44.74,35.31,2.0,0.0,2018-09-13 09:09:00,741.79
20180913:1009,681.03,226.12,7.85,56.01,37.55,0.69,0.0,2018-09-13 10:09:00,915.0
20180913:1109,808.61,214.06,8.81,64.15,39.33,1.52,0.0,2018-09-13 11:09:00,1031.48
20180913:1209,835.19,211.2,9.0,65.74,41.05,4.14,0.0,2018-09-13 12:09:00,1055.39
20180913:1309,785.66,200.18,8.5,59.7,41.81,5.1,0.0,2018-09-13 13:09:00,994.3399999999999
20180913:1409,644.01,192.29,7.25,49.32,41.72,5.17,0.0,2018-09-13 14:09:00,843.55
20180913:1509,159.12,288.07,4.11,37.15,41.57,4.83,0.0,2018-09-13 15:09:00,451.3
20180913:1609,1.05,123.91,1.23,24.23,40.93,4.76,0.0,2018-09-13 16:09:00,126.19
20180913:1709,0.0,27.63,0.27,11.01,40.21,6.14,0.0,2018-09-13 17:09:00,27.9
20180913:1809,0.0,0.0,0.0,0.0,39.14,6.28,0.0,2018-09-13 18:09:00,0.0
20180913:1909,0.0,0.0,0.0,0.0,38.04,5.31,0.0,2018-09-13 19:09:00,0.0
20180913:2009,0.0,0.0,0.0,0.0,36.75,5.17,0.0,2018-09-13 20:09:00,0.0
20180913:2109,0.0,0.0,0.0,0.0,35.52,5.17,0.0,2018-09-13 21:09:00,0.0
20180913:2209,0.0,0.0,0.0,0.0,34.25,5.38,0.0,2018-09-13 22:09:00,0.0
20180913:2309,0.0,0.0,0.0,0.0,33.1,5.31,0.0,2018-09-13 23:09:00,0.0
20180914:0009,0.0,0.0,0.0,0.0,31.93,5.31,0.0,2018-09-14 00:09:00,0.0
20180914:0109,0.0,0.0,0.0,0.0,30.84,5.17,0.0,2018-09-14 01:09:00,0.0
20180914:0209,0.0,0.0,0.0,0.0,29.69,4.76,0.0,2018-09-14 02:09:00,0.0
