time,beam_poa_w_m2,diffuse_poa_w_m2,reflected_poa_w_m2,H_sun,temp_air_c,wind_speed_m_s,Int,date,poa_w_m2 
20180221:1710,0.0,0.0,0.0,0.0,1.71,3.24,0.0,2018-02-21 17:10:00,0.0
20180221:1810,0.0,0.0,0.0,0.0,0.29,3.17,0.0,2018-02-21 18:10:00,0.0
20180221:1910,0.0,0.0,0.0,0.0,-0.29,3.31,0.0,2018-02-21 19:10:00,0.0
20180221:2010,0.0,0.0,0.0,0.0,-0.97,3.24,0.0,2018-02-21 20:10:00,0.0
20180221:2110,0.0,0.0,0.0,0.0,-1.48,3.24,0.0,2018-02-21 21:10:00,0.0
20180221:2210,0.0,0.0,0.0,0.0,-1.82,3.31,0.0,2018-02-21 22:10:00,0.0
20180221:2310,0.0,0.0,0.0,0.0,-2.07,3.38,0.0,2018-02-21 23:10:00,0.0
20180222:0010,0.0,0.0,0.0,0.0,-2.3,3.31,0.0,2018-02-22 00:10:00,0.0
20180222:0110,0.0,0.0,0.0,0.0,-2.54,3.24,0.0,2018-02-22 01:10:00,0.0
20180222:0210,0.0,0.0,0.0,0.0,-2.75,3.31,0.0,2018-02-22 02:10:00,0.0
20180222:0310,0.0,0.0,0.0,0.0,-2.9,3.38,0.0,2018-02-22 03:10:00,0.0
20180222:0410,0.0,0.0,0.0,0.0,-2.99,3.52,0.0,2018-02-22 04:10:00,0.0
20180222:0510,0.0,0.0,0.0,0.0,-3.02,3.66,0.0,2018-02-22 05:10:00,0.0
20180222:0610,0.0,0.0,0.0,0.0,-3.04,3.72,0.0,2018-02-22 06:10:00,0.0
20180222:0710,39.31,20.83,0.3,3.68,-2.83,3.93,0.0,2018-02-22 07:10:00,60.44
20180222:0810,245.1,79.5,1.68,12.08,-1.79,3.66,0.0,2018-02-22 08:10:00,326.28000000000003
20180222:0910,431.84,107.96,2.98,19.32,-0.24,4.83,0.0,2018-02-22 09:10:00,542.78
20180222:1010,599.52,114.93,4.04,24.86,1.18,5.31,0.0,2018-02-22 10:10:00,718.49
20180222:1110,687.65,122.01,4.64,28.17,2.45,5.38,0.0,2018-02-22 11:10:00,814.3
20180222:1210,695.52,125.78,4.72,28.83,3.26,5.38,0.0,2018-02-22 12:10:00,826.02
20180222:1310,631.87,125.28,4.33,26.75,3.92,6.07,0.0,2018-02-22 13:10:00,761.48
20180222:1410,513.25,114.01,3.51,22.2,4.08,6.76,0.0,2018-02-22 14:10:00,630.77
20180222:1510,343.02,92.82,2.33,15.7,3.76,6.14,0.0,2018-02-22 15:10:00,438.16999999999996
20180222:1610,161.08,51.75,0.98,7.79,3.06,5.17,0.0,2018-02-22 16:10:00,213.81
20180222:1710,0.0,0.0,0.0,0.0,1.74,4.76,0.0,2018-02-22 17:10:00,0.0
20180222:1810,0.0,0.0,0.0,0.0,0.71,4.83,0.0,2018-02-22 18:10:00,0.0
20180222:1910,0.0,0.0,0.0,0.0,0.06,5.03,0.0,2018-02-22 19:10:00,0.0
20180222:2010,0.0,0.0,0.0,0.0,-0.58,4.9,0.0,2018-02-22 20:10:00,0.0
20180222:2110,0.0,0.0,0.0,0.0,-1.12,4.62,0.0,2018-02-22 21:10:00,0.0
20180222:2210,0.0,0.0,0.0,0.0,-1.57,4.28,0.0,2018-02-22 22:10:00,0.0
20180222:2310,0.0,0.0,0.0,0.0,-1.98,3.93,0.0,2018-02-22 23:10:00,0.0
20180223:0010,0.0,0.0,0.0,0.0,-2.32,3.72,0.0,2018-02-23 00:10:00,0.0
20180223:0110,0.0,0.0,0.0,0.0,-2.62,3.66,0.0,2018-02-23 01:10:00,0.0
20180223:0210,0.0,0.0,0.0,0.0,-2.78,3.79,0.0,2018-02-23 02:10:00,0.0
20180223:0310,0.0,0.0,0.0,0.0,-2.87,4.0,0.0,2018-02-23 03:10:00,0.0
20180223:0410,0.0,0.0,0.0,0.0,-2.91,4.14,0.0,2018-02-23 04:10:00,0.0
20180223:0510,0.0,0.0,0.0,0.0,-2.96,4.28,0.0,2018-02-23 05:10:00,0.0
20180223:0610,0.0,0.0,0.0,0.0,-3.04,4.34,0.0,2018-02-23 06:10:00,0.0
20180223:0710,49.15,23.31,0.36,3.99,-2.86,4.28,0.0,2018-02-23 07:10:00,72.82
20180223:0810,252.64,82.07,1.75,12.4,-1.98,4.0,0.0,2018-02-23 08:10:00,336.46
20180223:0910,436.19,111.59,3.05,19.66,-0.73,6.0,0.0,2018-02-23 09:10:00,550.8299999999999
20180223:1010,576.1,129.64,4.05,25.22,0.16,6.0,0.0,2018-02-23 10:10:00,709.79
20180223:1110,697.8,123.2,4.73,28.54,1.03,6.0,0.0,2018-02-23 11:10:00,825.73
20180223:1210,695.74,132.11,4.8,29.19,1.82,6.0,0.0,2018-02-23 12:10:00,832.65
20180223:1310,649.03,125.48,4.45,27.1,2.19,5.93,0.0,2018-02-23 13:10:00,778.96
20180223:1410,513.9,118.87,3.58,22.53,2.44,5.93,0.0,2018-02-23 14:10:00,636.35
20180223:1510,360.8,91.96,2.44,16.0,2.29,5.86,0.0,2018-02-23 15:10:00,455.2
20180223:1610,0.0,0.0,0.0,0.0,1.67,5.1,0.0,2018-02-23 16:10:00,0.0
20180223:1710,0.0,0.0,0.0,0.0,0.37,4.83,0.0,2018-02-23 17:10:00,0.0
20180223:1810,0.0,0.0,0.0,0.0,-0.63,4.9,0.0,2018-02-23 18:10:00,0.0
20180223:1910,0.0,0.0,0.0,0.0,-1.11,4.62,0.0,2018-02-23 19:10:00,0.0
20180223:2010,0.0,0.0,0.0,0.0,-1.59,4.48,0.0,2018-02-23 20:10:00,0.0
20180223:2110,0.0,0.0,0.0,0.0,-1.99,4.28,0.0,2018-02-23 21:10:00,0.0
20180223:2210,0.0,0.0,0.0,0.0,-2.38,4.14,0.0,2018-02-23 22:10:00,0.0
20180223:2310,0.0,0.0,0.0,0.0,-2.76,4.07,0.0,2018-02-23 23:10:00,0.0
20180224:0010,0.0,0.0,0.0,0.0,-3.11,4.0,0.0,2018-02-24 00:10:00,0.0
20180224:0110,0.0,0.0,0.0,0.0,-3.45,4.07,0.0,2018-02-24 01:10:00,0.0
20180224:0210,0.0,0.0,0.0,0.0,-3.72,4.28,0.0,2018-02-24 02:10:00,0.0
20180224:0310,0.0,0.0,0.0,0.0,-3.92,4.34,0.0,2018-02-24 03:10:00,0.0
20180224:0410,0.0,0.0,0.0,0.0,-4.06,4.41,0.0,2018-02-24 04:10:00,0.0
20180224:0510,0.0,0.0,0.0,0.0,-4.12,4.48,0.0,2018-02-24 05:10:00,0.0
20180224:0610,0.0,0.0,0.0,0.0,-4.15,4.62,0.0,2018-02-24 06:10:00,0.0
20180224:0710,55.01,24.56,0.39,4.3,-3.9,4.9,0.0,2018-02-24 07:10:00,79.96
20180224:0810,263.82,80.74,1.82,12.73,-2.88,4.62,0.0,2018-02-24 08:10:00,346.38
20180224:0910,438.73,112.24,3.1,20.0,-1.38,5.79,0.0,2018-02-24 09:10:00,554.07
20180224:1010,586.68,126.64,4.11,25.58,0.27,6.21,0.0,2018-02-24 10:10:00,717.43
20180224:1110,679.72,132.75,4.73,28.9,1.86,6.34,0.0,2018-02-24 11:10:00,817.2
20180224:1210,677.83,140.1,4.79,29.56,3.14,6.41,0.0,2018-02-24 12:10:00,822.72
20180224:1310,642.65,128.54,4.47,27.45,3.93,6.48,0.0,2018-02-24 13:10:00,775.66
20180224:1410,367.54,171.68,3.27,22.86,4.12,6.41,0.0,2018-02-24 14:10:00,542.49
20180224:1510,349.08,97.17,2.45,16.31,3.75,6.34,0.0,2018-02-24 15:10:00,448.7
20180224:1610,133.2,61.92,1.0,8.36,2.8,6.07,0.0,2018-02-24 16:10:00,196.12
20180224:1710,0.0,0.0,0.0,0.0,1.37,6.07,0.0,2018-02-24 17:10:00,0.0
20180224:1810,0.0,0.0,0.0,0.0,0.26,6.21,0.0,2018-02-24 18:10:00,0.0
20180224:1910,0.0,0.0,0.0,0.0,-0.56,6.21,0.0,2018-02-24 19:10:00,0.0
20180224:2010,0.0,0.0,0.0,0.0,-1.16,6.0,0.0,2018-02-24 20:10:00,0.0
20180224:2110,0.0,0.0,0.0,0.0,-1.55,5.72,0.0,2018-02-24 21:10:00,0.0
20180224:2210,0.0,0.0,0.0,0.0,-1.88,5.52,0.0,2018-02-24 22:10:00,0.0
20180224:2310,0.0,0.0,0.0,0.0,-2.26,5.31,0.0,2018-02-24 23:10:00,0.0
20180225:0010,0.0,0.0,0.0,0.0,-2.67,5.03,0.0,2018-02-25 00:10:00,0.0
20180225:0110,0.0,0.0,0.0,0.0,-3.07,4.97,0.0,2018-02-25 01:10:00,0.0
20180225:0210,0.0,0.0,0.0,0.0,-3.42,4.9,0.0,2018-02-25 02:10:00,0.0
20180225:0310,0.0,0.0,0.0,0.0,-3.72,4.9,0.0,2018-02-25 03:10:00,0.0
20180225:0410,0.0,0.0,0.0,0.0,-4.02,4.9,0.0,2018-02-25 04:10:00,0.0
20180225:0510,0.0,0.0,0.0,0.0,-4.26,5.03,0.0,2018-02-25 05:10:00,0.0
20180225:0610,0.0,0.0,0.0,0.0,-4.48,5.03,0.0,2018-02-25 06:10:00,0.0
20180225:0710,76.75,25.46,0.48,4.62,-4.73,4.97,0.0,2018-02-25 07:10:00,102.69000000000001
20180225:0810,287.94,77.65,1.93,13.06,-4.13,5.17,0.0,2018-02-25 08:10:00,367.52000000000004
20180225:0910,449.88,112.14,3.19,20.35,-3.12,5.79,0.0,2018-02-25 09:10:00,565.21
20180225:1010,585.44,129.89,4.16,25.94,-2.02,5.79,0.0,2018-02-25 10:10:00,719.49
20180225:1110,668.46,139.67,4.75,29.28,-1.01,5.52,0.0,2018-02-25 11:10:00,812.88
20180225:1210,611.02,173.11,4.69,29.93,-0.18,5.31,0.0,2018-02-25 12:10:00,788.82
20180225:1310,608.27,145.04,4.43,27.8,0.33,5.17,0.0,2018-02-25 13:10:00,757.7399999999999
20180225:1410,521.99,119.11,3.68,23.19,0.5,5.17,0.0,2018-02-25 14:10:00,644.78
20180225:1510,364.62,94.73,2.53,16.62,0.2,5.17,0.0,2018-02-25 15:10:00,461.88
20180225:1610,181.08,55.44,1.15,8.64,-0.42,4.69,0.0,2018-02-25 16:10:00,237.67000000000002
20180225:1710,0.0,0.0,0.0,0.0,-1.49,4.28,0.0,2018-02-25 17:10:00,0.0
20180225:1810,0.0,0.0,0.0,0.0,-2.21,4.48,0.0,2018-02-25 18:10:00,0.0
20180225:1910,0.0,0.0,0.0,0.0,-2.8,4.76,0.0,2018-02-25 19:10:00,0.0
20180225:2010,0.0,0.0,0.0,0.0,-3.09,4.9,0.0,2018-02-25 20:10:00,0.0
20180225:2110,0.0,0.0,0.0,0.0,-3.28,4.97,0.0,2018-02-25 21:10:00,0.0
20180225:2210,0.0,0.0,0.0,0.0,-3.5,4.9,0.0,2018-02-25 22:10:00,0.0
20180225:2310,0.0,0.0,0.0,0.0,-3.85,4.69,0.0,2018-02-25 23:10:00,0.0
20180226:0010,0.0,0.0,0.0,0.0,-4.17,4.55,0.0,2018-02-26 00:10:00,0.0
20180226:0110,0.0,0.0,0.0,0.0,-4.38,4.41,0.0,2018-02-26 01:10:00,0.0
20180226:0210,0.0,0.0,0.0,0.0,-4.57,4.41,0.0,2018-02-26 02:10:00,0.0
20180226:0310,0.0,0.0,0.0,0.0,-4.71,4.34,0.0,2018-02-26 03:10:00,0.0
20180226:0410,0.0,0.0,0.0,0.0,-4.88,4.21,0.0,2018-02-26 04:10:00,0.0
20180226:0510,0.0,0.0,0.0,0.0,-5.03,4.21,0.0,2018-02-26 05:10:00,0.0
20180226:0610,0.0,0.0,0.0,0.0,-5.16,4.21,0.0,2018-02-26 06:10:00,0.0
20180226:0710,41.69,31.02,0.43,4.94,-5.12,4.07,0.0,2018-02-26 07:10:00,73.14
20180226:0810,37.28,103.48,1.14,13.4,-4.3,5.66,0.0,2018-02-26 08:10:00,141.89999999999998
20180226:0910,35.98,160.2,1.71,20.7,-3.45,5.79,0.0,2018-02-26 09:10:00,197.89
20180226:1010,26.48,192.7,2.01,26.31,-2.67,6.07,0.0,2018-02-26 10:10:00,221.18999999999997
20180226:1110,22.84,212.07,2.18,29.65,-1.71,6.41,0.0,2018-02-26 11:10:00,237.09
20180226:1210,17.9,208.38,2.13,30.3,-1.21,6.48,0.0,2018-02-26 12:10:00,228.41
20180226:1310,65.65,230.97,2.54,28.16,-0.96,6.69,0.0,2018-02-26 13:10:00,299.16
20180226:1410,142.83,207.8,2.6,23.52,-1.05,6.55,0.0,2018-02-26 14:10:00,353.23
20180226:1510,94.07,144.6,1.76,16.92,-1.29,6.28,0.0,2018-02-26 15:10:00,240.42999999999998
20180226:1610,145.61,64.42,1.11,8.93,-1.56,5.72,0.0,2018-02-26 16:10:00,211.14000000000004
20180226:1710,0.0,0.0,0.0,0.0,-2.15,4.62,0.0,2018-02-26 17:10:00,0.0
20180226:1810,0.0,0.0,0.0,0.0,-3.13,4.14,0.0,2018-02-26 18:10:00,0.0
20180226:1910,0.0,0.0,0.0,0.0,-4.09,4.21,0.0,2018-02-26 19:10:00,0.0
20180226:2010,0.0,0.0,0.0,0.0,-4.52,4.07,0.0,2018-02-26 20:10:00,0.0
20180226:2110,0.0,0.0,0.0,0.0,-4.83,3.86,0.0,2018-02-26 21:10:00,0.0
20180226:2210,0.0,0.0,0.0,0.0,-5.06,3.72,0.0,2018-02-26 22:10:00,0.0
20180226:2310,0.0,0.0,0.0,0.0,-5.24,3.72,0.0,2018-02-26 23:10:00,0.0
20180227:0010,0.0,0.0,0.0,0.0,-5.39,3.59,0.0,2018-02-27 00:10:00,0.0
20180227:0110,0.0,0.0,0.0,0.0,-5.52,3.52,0.0,2018-02-27 01:10:00,0.0
20180227:0210,0.0,0.0,0.0,0.0,-5.64,3.52,0.0,2018-02-27 02:10:00,0.0
20180227:0310,0.0,0.0,0.0,0.0,-5.64,3.52,0.0,2018-02-27 03:10:00,0.0
20180227:0410,0.0,0.0,0.0,0.0,-5.74,3.52,0.0,2018-02-27 04:10:00,0.0
20180227:0510,0.0,0.0,0.0,0.0,-5.75,3.52,0.0,2018-02-27 05:10:00,0.0
20180227:0610,0.0,0.0,0.0,0.0,-5.77,3.52,0.0,2018-02-27 06:10:00,0.0
20180227:0710,94.47,28.21,0.59,5.26,-6.2,3.72,0.0,2018-02-27 07:10:00,123.27000000000001
20180227:0810,291.83,81.68,2.03,13.73,-5.63,4.62,0.0,2018-02-27 08:10:00,375.53999999999996
20180227:0910,463.14,112.64,3.32,21.06,-4.83,5.31,0.0,2018-02-27 09:10:00,579.1
20180227:1010,545.29,154.01,4.18,26.68,-3.86,5.66,0.0,2018-02-27 10:10:00,703.4799999999999
20180227:1110,709.64,129.17,4.97,30.03,-2.76,6.14,0.0,2018-02-27 11:10:00,843.78
20180227:1210,591.64,187.03,4.75,30.67,-1.95,6.28,0.0,2018-02-27 12:10:00,783.42
20180227:1310,436.73,215.69,4.12,28.51,-1.5,6.07,0.0,2018-02-27 13:10:00,656.5400000000001
20180227:1410,396.59,171.99,3.49,23.85,-1.24,5.79,0.0,2018-02-27 14:10:00,572.0699999999999
20180227:1510,201.73,142.55,2.19,17.23,-1.28,5.17,0.0,2018-02-27 15:10:00,346.46999999999997
20180227:1610,152.47,65.72,1.16,9.21,-1.55,4.41,0.0,2018-02-27 16:10:00,219.35
20180227:1710,0.0,0.0,0.0,0.0,-2.55,3.1,0.0,2018-02-27 17:10:00,0.0
20180227:1810,0.0,0.0,0.0,0.0,-3.97,2.62,0.0,2018-02-27 18:10:00,0.0
20180227:1910,0.0,0.0,0.0,0.0,-4.59,2.83,0.0,2018-02-27 19:10:00,0.0
20180227:2010,0.0,0.0,0.0,0.0,-5.05,2.69,0.0,2018-02-27 20:10:00,0.0
20180227:2110,0.0,0.0,0.0,0.0,-5.42,2.55,0.0,2018-02-27 21:10:00,0.0
20180227:2210,0.0,0.0,0.0,0.0,-5.69,2.55,0.0,2018-02-27 22:10:00,0.0
20180227:2310,0.0,0.0,0.0,0.0,-5.88,2.62,0.0,2018-02-27 23:10:00,0.0
20180228:0010,0.0,0.0,0.0,0.0,-6.02,2.62,0.0,2018-02-28 00:10:00,0.0
20180228:0110,0.0,0.0,0.0,0.0,-6.16,2.76,0.0,2018-02-28 01:10:00,0.0
20180228:0210,0.0,0.0,0.0,0.0,-6.31,2.9,0.0,2018-02-28 02:10:00,0.0
20180228:0310,0.0,0.0,0.0,0.0,-6.46,3.1,0.0,2018-02-28 03:10:00,0.0
20180228:0410,0.0,0.0,0.0,0.0,-6.64,3.38,0.0,2018-02-28 04:10:00,0.0
20180228:0510,0.0,0.0,0.0,0.0,-6.84,3.59,0.0,2018-02-28 05:10:00,0.0
20180228:0610,0.0,0.0,0.0,0.0,-7.06,3.79,0.0,2018-02-28 06:10:00,0.0
20180228:0710,99.94,30.54,0.65,5.59,-7.36,3.86,0.0,2018-02-28 07:10:00,131.13
20180228:0810,309.12,79.31,2.13,14.07,-6.66,4.97,0.0,2018-02-28 08:10:00,390.56
20180228:0910,472.14,112.36,3.39,21.41,-5.72,5.45,0.0,2018-02-28 09:10:00,587.89
20180228:1010,624.32,125.52,4.43,27.05,-4.69,5.72,0.0,2018-02-28 10:10:00,754.27
20180228:1110,690.41,139.85,4.97,30.41,-3.51,6.69,0.0,2018-02-28 11:10:00,835.23
20180228:1210,643.99,170.08,4.94,31.05,-2.64,6.9,0.0,2018-02-28 12:10:00,819.0100000000001
20180228:1310,640.82,141.84,4.68,28.87,-2.1,6.62,0.0,2018-02-28 13:10:00,787.34
20180228:1410,533.77,122.94,3.86,24.18,-1.85,6.62,0.0,2018-02-28 14:10:00,660.57
20180228:1510,388.43,93.94,2.73,17.53,-2.11,6.62,0.0,2018-02-28 15:10:00,485.1
20180228:1610,198.84,57.33,1.31,9.5,-2.74,6.48,0.0,2018-02-28 16:10:00,257.48
20180228:1710,0.0,0.0,0.0,0.0,-3.76,5.72,0.0,2018-02-28 17:10:00,0.0
20180228:1810,0.0,0.0,0.0,0.0,-4.72,5.72,0.0,2018-02-28 18:10:00,0.0
20180228:1910,0.0,0.0,0.0,0.0,-5.1,6.41,0.0,2018-02-28 19:10:00,0.0
20180228:2010,0.0,0.0,0.0,0.0,-5.34,6.41,0.0,2018-02-28 20:10:00,0.0
20180228:2110,0.0,0.0,0.0,0.0,-5.44,6.14,0.0,2018-02-28 21:10:00,0.0
20180228:2210,0.0,0.0,0.0,0.0,-5.35,5.79,0.0,2018-02-28 22:10:00,0.0
20180228:2310,0.0,0.0,0.0,0.0,-5.42,5.86,0.0,2018-02-28 23:10:00,0.0
20180301:0010,0.0,0.0,0.0,0.0,-5.4,5.86,0.0,2018-03-01 00:10:00,0.0
20180301:0110,0.0,0.0,0.0,0.0,-5.42,5.93,0.0,2018-03-01 01:10:00,0.0
20180301:0210,0.0,0.0,0.0,0.0,-5.47,5.86,0.0,2018-03-01 02:10:00,0.0
20180301:0310,0.0,0.0,0.0,0.0,-5.52,6.28,0.0,2018-03-01 03:10:00,0.0
20180301:0410,0.0,0.0,0.0,0.0,-5.64,6.62,0.0,2018-03-01 04:10:00,0.0
20180301:0510,0.0,0.0,0.0,0.0,-5.83,6.21,0.0,2018-03-01 05:10:00,0.0
20180301:0610,0.0,0.0,0.0,0.0,-5.95,6.0,0.0,2018-03-01 06:10:00,0.0
20180301:0710,2.28,25.03,0.25,5.92,-5.43,6.07,0.0,2018-03-01 07:10:00,27.560000000000002
20180301:0810,5.34,84.55,0.85,14.42,-4.99,6.34,0.0,2018-03-01 08:10:00,90.74
20180301:0910,108.18,184.26,2.25,21.77,-4.1,6.69,0.0,2018-03-01 09:10:00,294.69
20180301:1010,313.88,223.7,3.6,27.42,-3.19,6.9,0.0,2018-03-01 10:10:00,541.18
20180301:1110,436.45,229.62,4.31,30.79,-1.84,7.1,0.0,2018-03-01 11:10:00,670.3799999999999
20180301:1210,304.76,265.12,3.96,31.42,-0.61,7.17,0.0,2018-03-01 12:10:00,573.84
20180301:1310,411.41,218.33,4.07,29.23,0.74,7.38,0.0,2018-03-01 13:10:00,633.8100000000001
20180301:1410,406.49,166.01,3.54,24.52,1.39,7.38,0.0,2018-03-01 14:10:00,576.04
20180301:1510,41.15,136.07,1.5,17.84,1.42,7.31,0.0,2018-03-01 15:10:00,178.72
20180301:1610,29.19,69.44,0.78,9.78,1.04,6.83,0.0,2018-03-01 16:10:00,99.41
20180301:1710,0.0,0.0,0.0,0.0,0.09,6.48,0.0,2018-03-01 17:10:00,0.0
20180301:1810,0.0,0.0,0.0,0.0,-0.74,6.34,0.0,2018-03-01 18:10:00,0.0
20180301:1910,0.0,0.0,0.0,0.0,-0.66,6.0,0.0,2018-03-01 19:10:00,0.0
20180301:2010,0.0,0.0,0.0,0.0,-0.72,5.93,0.0,2018-03-01 20:10:00,0.0
20180301:2110,0.0,0.0,0.0,0.0,-0.84,5.93,0.0,2018-03-01 21:10:00,0.0
20180301:2210,0.0,0.0,0.0,0.0,-0.78,6.21,0.0,2018-03-01 22:10:00,0.0
20180301:2310,0.0,0.0,0.0,0.0,-0.9,6.34,0.0,2018-03-01 23:10:00,0.0
20180302:0010,0.0,0.0,0.0,0.0,-0.88,6.48,0.0,2018-03-02 00:10:00,0.0
20180302:0110,0.0,0.0,0.0,0.0,-1.1,6.55,0.0,2018-03-02 01:10:00,0.0
20180302:0210,0.0,0.0,0.0,0.0,-1.36,6.55,0.0,2018-03-02 02:10:00,0.0
20180302:0310,0.0,0.0,0.0,0.0,-1.79,5.93,0.0,2018-03-02 03:10:00,0.0
20180302:0410,0.0,0.0,0.0,0.0,-2.19,6.0,0.0,2018-03-02 04:10:00,0.0
20180302:0510,0.0,0.0,0.0,0.0,-2.49,5.93,0.0,2018-03-02 05:10:00,0.0
20180302:0610,0.0,0.0,0.0,0.0,-2.63,5.86,0.0,2018-03-02 06:10:00,0.0
20180302:0710,0.0,14.29,0.14,6.25,-2.19,5.52,0.0,2018-03-02 07:10:00,14.43
20180302:0810,0.0,26.68,0.26,14.76,-2.13,5.66,0.0,2018-03-02 08:10:00,26.94
20180302:0910,0.0,101.0,0.99,22.13,-1.95,5.38,0.0,2018-03-02 09:10:00,101.99
20180302:1010,0.0,102.91,1.01,27.8,-1.69,5.17,0.0,2018-03-02 10:10:00,103.92
20180302:1110,1.59,163.11,1.61,31.17,-1.58,4.55,0.0,2018-03-02 11:10:00,166.31000000000003
20180302:1210,11.1,198.66,2.01,31.8,-1.21,4.83,0.0,2018-03-02 12:10:00,211.76999999999998
20180302:1310,3.19,163.3,1.62,29.59,-1.04,4.69,0.0,2018-03-02 13:10:00,168.11
20180302:1410,0.0,71.46,0.7,24.85,-0.63,4.62,0.0,2018-03-02 14:10:00,72.16
20180302:1510,13.57,117.14,1.21,18.15,-0.5,4.41,0.0,2018-03-02 15:10:00,131.92000000000002
20180302:1610,0.0,20.01,0.2,10.07,-0.77,4.34,0.0,2018-03-02 16:10:00,20.21
20180302:1710,0.0,0.0,0.0,0.0,-1.0,4.41,0.0,2018-03-02 17:10:00,0.0
20180302:1810,0.0,0.0,0.0,0.0,-1.06,4.07,0.0,2018-03-02 18:10:00,0.0
20180302:1910,0.0,0.0,0.0,0.0,-1.09,3.59,0.0,2018-03-02 19:10:00,0.0
20180302:2010,0.0,0.0,0.0,0.0,-1.04,3.24,0.0,2018-03-02 20:10:00,0.0
20180302:2110,0.0,0.0,0.0,0.0,-0.83,2.97,0.0,2018-03-02 21:10:00,0.0
20180302:2210,0.0,0.0,0.0,0.0,-0.59,2.69,0.0,2018-03-02 22:10:00,0.0
20180302:2310,0.0,0.0,0.0,0.0,-0.07,2.41,0.0,2018-03-02 23:10:00,0.0
20180303:0010,0.0,0.0,0.0,0.0,0.31,2.14,0.0,2018-03-03 00:10:00,0.0
20180303:0110,0.0,0.0,0.0,0.0,0.19,2.14,0.0,2018-03-03 01:10:00,0.0
20180303:0210,0.0,0.0,0.0,0.0,-0.06,2.21,0.0,2018-03-03 02:10:00,0.0
20180303:0310,0.0,0.0,0.0,0.0,-0.54,2.21,0.0,2018-03-03 03:10:00,0.0
20180303:0410,0.0,0.0,0.0,0.0,-1.36,2.34,0.0,2018-03-03 04:10:00,0.0
20180303:0510,0.0,0.0,0.0,0.0,-2.23,2.48,0.0,2018-03-03 05:10:00,0.0
20180303:0610,0.0,0.0,0.0,0.0,-2.86,2.55,0.0,2018-03-03 06:10:00,0.0
20180303:0710,10.6,38.69,0.41,6.59,-2.82,2.34,0.0,2018-03-03 07:10:00,49.699999999999996
20180303:0810,6.92,90.46,0.92,15.11,-1.46,2.14,0.0,2018-03-03 08:10:00,98.3
20180303:0910,17.97,154.99,1.6,22.5,0.3,2.41,0.0,2018-03-03 09:10:00,174.56
20180303:1010,68.56,226.09,2.52,28.18,2.32,2.41,0.0,2018-03-03 10:10:00,297.16999999999996
20180303:1110,159.38,271.19,3.36,31.56,4.23,2.41,0.0,2018-03-03 11:10:00,433.93
20180303:1210,346.58,261.15,4.17,32.18,5.81,2.62,0.0,2018-03-03 12:10:00,611.9
20180303:1310,515.24,188.13,4.42,29.95,6.92,3.03,0.0,2018-03-03 13:10:00,707.79
20180303:1410,483.88,139.84,3.8,25.18,7.4,3.59,0.0,2018-03-03 14:10:00,627.52
20180303:1510,342.17,109.5,2.69,18.45,7.11,3.45,0.0,2018-03-03 15:10:00,454.36
20180303:1610,69.14,79.25,1.02,10.35,5.96,3.17,0.0,2018-03-03 16:10:00,149.41
20180303:1710,0.0,0.0,0.0,0.0,3.89,3.45,0.0,2018-03-03 17:10:00,0.0
20180303:1810,0.0,0.0,0.0,0.0,2.22,3.38,0.0,2018-03-03 18:10:00,0.0
20180303:1910,0.0,0.0,0.0,0.0,1.74,3.17,0.0,2018-03-03 19:10:00,0.0
20180303:2010,0.0,0.0,0.0,0.0,1.66,3.17,0.0,2018-03-03 20:10:00,0.0
20180303:2110,0.0,0.0,0.0,0.0,1.59,3.17,0.0,2018-03-03 21:10:00,0.0
20180303:2210,0.0,0.0,0.0,0.0,1.44,3.24,0.0,2018-03-03 22:10:00,0.0
20180303:2310,0.0,0.0,0.0,0.0,1.41,3.24,0.0,2018-03-03 23:10:00,0.0
20180304:0010,0.0,0.0,0.0,0.0,1.67,3.17,0.0,2018-03-04 00:10:00,0.0
20180304:0110,0.0,0.0,0.0,0.0,1.97,3.17,0.0,2018-03-04 01:10:00,0.0
20180304:0210,0.0,0.0,0.0,0.0,2.17,3.31,0.0,2018-03-04 02:10:00,0.0
20180304:0310,0.0,0.0,0.0,0.0,2.22,3.31,0.0,2018-03-04 03:10:00,0.0
20180304:0410,0.0,0.0,0.0,0.0,2.09,3.31,0.0,2018-03-04 04:10:00,0.0
20180304:0510,0.0,0.0,0.0,0.0,1.87,3.31,0.0,2018-03-04 05:10:00,0.0
20180304:0610,0.0,0.0,0.0,0.0,1.83,3.24,0.0,2018-03-04 06:10:00,0.0
20180304:0710,69.67,48.86,0.7,6.92,1.87,3.38,0.0,2018-03-04 07:10:00,119.23
20180304:0810,247.61,100.82,2.1,15.46,3.42,3.17,0.0,2018-03-04 08:10:00,350.53000000000003
20180304:0910,412.9,133.74,3.35,22.86,5.97,2.97,0.0,2018-03-04 09:10:00,549.99
20180304:1010,531.9,158.99,4.29,28.56,8.39,3.17,0.0,2018-03-04 10:10:00,695.18
20180304:1110,343.37,256.12,4.12,31.95,10.39,3.45,0.0,2018-03-04 11:10:00,603.61
20180304:1210,86.1,263.07,2.97,32.56,11.57,3.66,0.0,2018-03-04 12:10:00,352.14
20180304:1310,26.77,212.42,2.21,30.31,11.82,2.9,0.0,2018-03-04 13:10:00,241.4
20180304:1410,9.6,159.39,1.61,25.52,12.14,2.83,0.0,2018-03-04 14:10:00,170.6
