time,beam_poa_w_m2,diffuse_poa_w_m2,reflected_poa_w_m2,H_sun,temp_air_c,wind_speed_m_s,Int,date,poa_w_m2 
20180717:1930,28.27,133.69,1.52,38.95,3.28,4.28,0.0,2018-07-17 19:30:00,163.48000000000002
20180717:2030,12.77,128.09,1.36,33.11,3.03,4.28,0.0,2018-07-17 20:30:00,142.22000000000003
20180717:2130,12.8,62.64,0.74,26.66,2.78,4.34,0.0,2018-07-17 21:30:00,76.17999999999999
20180717:2230,2.15,38.94,0.41,20.04,2.58,3.93,0.0,2018-07-17 22:30:00,41.49999999999999
20180717:2330,0.0,26.73,0.26,13.62,2.18,3.72,0.0,2018-07-17 23:30:00,26.990000000000002
20180718:0030,0.0,15.37,0.16,7.57,1.91,3.17,0.0,2018-07-18 00:30:00,15.53
20180718:0130,0.0,6.32,0.06,2.49,1.76,2.83,0.0,2018-07-18 01:30:00,6.38
20180718:0230,0.0,0.0,0.0,0.0,1.4,2.41,0.0,2018-07-18 02:30:00,0.0
20180718:0330,0.0,0.0,0.0,0.0,1.35,1.93,0.0,2018-07-18 03:30:00,0.0
20180718:0430,0.0,0.0,0.0,0.0,1.81,1.59,0.0,2018-07-18 04:30:00,0.0
20180718:0530,0.0,0.0,0.0,0.0,2.19,1.24,0.0,2018-07-18 05:30:00,0.0
20180718:0630,0.0,0.0,0.0,0.0,2.32,1.03,0.0,2018-07-18 06:30:00,0.0
20180718:0730,0.0,1.43,0.01,1.01,2.44,0.76,0.0,2018-07-18 07:30:00,1.44
20180718:0830,0.0,12.74,0.13,5.75,2.51,0.41,0.0,2018-07-18 08:30:00,12.870000000000001
20180718:0930,0.04,29.89,0.31,11.41,2.73,0.34,0.0,2018-07-18 09:30:00,30.24
20180718:1030,8.91,56.82,0.7,17.69,2.99,1.31,0.0,2018-07-18 10:30:00,66.43
20180718:1130,3.76,82.03,0.84,24.29,2.91,1.86,0.0,2018-07-18 11:30:00,86.63000000000001
20180718:1230,28.98,126.12,1.48,30.83,3.13,1.93,0.0,2018-07-18 12:30:00,156.57999999999998
20180718:1330,26.82,154.89,1.72,36.93,3.43,2.14,0.0,2018-07-18 13:30:00,183.42999999999998
20180718:1430,41.1,166.72,1.92,42.08,3.82,2.41,0.0,2018-07-18 14:30:00,209.73999999999998
20180718:1530,0.0,130.11,1.28,45.71,5.09,2.55,0.0,2018-07-18 15:30:00,131.39000000000001
20180718:1630,32.92,182.88,2.02,47.27,5.7,2.28,0.0,2018-07-18 16:30:00,217.82000000000002
20180718:1730,31.48,165.01,1.83,46.48,5.64,2.07,0.0,2018-07-18 17:30:00,198.32
20180718:1830,3.98,146.71,1.47,43.5,5.83,1.79,0.0,2018-07-18 18:30:00,152.16
20180718:1930,9.3,123.28,1.28,38.8,6.25,1.79,0.0,2018-07-18 19:30:00,133.86
20180718:2030,13.14,105.95,1.15,32.96,6.72,1.72,0.0,2018-07-18 20:30:00,120.24000000000001
20180718:2130,30.09,95.41,1.22,26.52,7.74,1.24,0.0,2018-07-18 21:30:00,126.72
20180718:2230,14.31,68.64,0.86,19.9,10.35,1.03,0.0,2018-07-18 22:30:00,83.81
20180718:2330,0.64,48.57,0.5,13.47,10.25,1.72,0.0,2018-07-18 23:30:00,49.71
20180719:0030,0.0,17.21,0.17,7.41,9.64,1.31,0.0,2018-07-19 00:30:00,17.380000000000003
20180719:0130,0.0,2.77,0.03,2.33,8.71,1.45,0.0,2018-07-19 01:30:00,2.8
20180719:0230,0.0,0.0,0.0,0.0,7.9,1.86,0.0,2018-07-19 02:30:00,0.0
20180719:0330,0.0,0.0,0.0,0.0,7.49,2.9,0.0,2018-07-19 03:30:00,0.0
20180719:0430,0.0,0.0,0.0,0.0,5.51,3.38,0.0,2018-07-19 04:30:00,0.0
20180719:0530,0.0,0.0,0.0,0.0,4.75,2.97,0.0,2018-07-19 05:30:00,0.0
20180719:0630,0.0,0.0,0.0,0.0,4.28,2.69,0.0,2018-07-19 06:30:00,0.0
20180719:0730,0.0,2.03,0.02,0.84,4.01,2.69,0.0,2018-07-19 07:30:00,2.05
20180719:0830,0.0,15.27,0.16,5.58,4.12,2.83,0.0,2018-07-19 08:30:00,15.43
20180719:0930,0.0,35.16,0.35,11.24,4.16,3.1,0.0,2018-07-19 09:30:00,35.51
20180719:1030,0.38,69.25,0.69,17.53,4.76,3.45,0.0,2018-07-19 10:30:00,70.32
20180719:1130,1.53,106.22,1.06,24.12,5.22,3.93,0.0,2018-07-19 11:30:00,108.81
20180719:1230,5.7,127.96,1.3,30.67,5.71,4.14,0.0,2018-07-19 12:30:00,134.96
20180719:1330,15.35,178.79,1.87,36.76,6.31,4.07,0.0,2018-07-19 13:30:00,196.01
20180719:1430,31.9,198.43,2.17,41.91,6.88,4.0,0.0,2018-07-19 14:30:00,232.5
20180719:1530,58.52,246.9,2.8,45.53,7.52,4.28,0.0,2018-07-19 15:30:00,308.22
20180719:1630,44.47,224.59,2.49,47.09,8.15,4.69,0.0,2018-07-19 16:30:00,271.55
20180719:1730,62.17,261.82,2.97,46.31,8.43,4.55,0.0,2018-07-19 17:30:00,326.96000000000004
20180719:1830,49.29,286.91,3.14,43.34,8.84,4.14,0.0,2018-07-19 18:30:00,339.34000000000003
20180719:1930,62.12,240.06,2.79,38.64,10.52,3.86,0.0,2018-07-19 19:30:00,304.97
20180719:2030,24.86,206.57,2.22,32.81,15.68,3.79,0.0,2018-07-19 20:30:00,233.65
20180719:2130,34.19,165.71,1.94,26.37,14.66,4.69,0.0,2018-07-19 21:30:00,201.84
20180719:2230,59.86,124.49,1.99,19.75,10.59,5.59,0.0,2018-07-19 22:30:00,186.34
20180719:2330,25.91,55.35,1.52,13.32,10.57,6.62,0.0,2018-07-19 23:30:00,82.78
20180720:0030,0.0,38.58,0.39,7.25,9.85,6.55,0.0,2018-07-20 00:30:00,38.97
20180720:0130,0.0,11.81,0.12,2.16,8.8,5.93,0.0,2018-07-20 01:30:00,11.93
20180720:0230,0.0,0.0,0.0,0.0,7.76,5.31,0.0,2018-07-20 02:30:00,0.0
20180720:0330,0.0,0.0,0.0,0.0,7.03,4.97,0.0,2018-07-20 03:30:00,0.0
20180720:0430,0.0,0.0,0.0,0.0,6.28,4.62,0.0,2018-07-20 04:30:00,0.0
20180720:0530,0.0,0.0,0.0,0.0,5.33,4.34,0.0,2018-07-20 05:30:00,0.0
20180720:0630,0.0,0.0,0.0,0.0,4.84,4.28,0.0,2018-07-20 06:30:00,0.0
20180720:0730,0.0,3.83,0.04,0.66,4.68,4.48,0.0,2018-07-20 07:30:00,3.87
20180720:0830,0.0,22.93,0.23,5.4,4.91,4.55,0.0,2018-07-20 08:30:00,23.16
20180720:0930,0.51,26.53,1.36,11.07,5.4,4.69,0.0,2018-07-20 09:30:00,28.400000000000002
20180720:1030,124.68,46.56,2.38,17.36,7.4,5.45,0.0,2018-07-20 10:30:00,173.62
20180720:1130,292.33,61.54,3.53,23.95,8.29,6.0,0.0,2018-07-20 11:30:00,357.4
20180720:1230,463.23,74.63,4.6,30.5,9.16,6.41,0.0,2018-07-20 12:30:00,542.46
20180720:1330,616.53,85.45,5.53,36.59,10.27,6.76,0.0,2018-07-20 13:30:00,707.51
20180720:1430,740.21,92.94,6.25,41.73,11.66,7.03,0.0,2018-07-20 14:30:00,839.4000000000001
20180720:1530,824.83,96.48,6.74,45.34,12.7,7.24,0.0,2018-07-20 15:30:00,928.0500000000001
20180720:1630,813.17,104.71,6.67,46.91,13.44,7.59,0.0,2018-07-20 16:30:00,924.55
20180720:1730,667.32,131.8,5.88,46.13,14.06,7.79,0.0,2018-07-20 17:30:00,805.0000000000001
20180720:1830,735.72,104.75,6.25,43.17,14.07,7.79,0.0,2018-07-20 18:30:00,846.72
20180720:1930,583.39,110.55,5.39,38.48,14.01,7.79,0.0,2018-07-20 19:30:00,699.3299999999999
20180720:2030,332.93,118.96,3.8,32.65,13.79,7.66,0.0,2018-07-20 20:30:00,455.69
20180720:2130,235.83,92.51,3.08,26.21,13.33,7.1,0.0,2018-07-20 21:30:00,331.42
20180720:2230,102.65,58.33,1.87,19.6,12.56,6.48,0.0,2018-07-20 22:30:00,162.85000000000002
20180720:2330,21.56,40.62,1.19,13.17,11.76,6.28,0.0,2018-07-20 23:30:00,63.36999999999999
20180721:0030,0.0,29.21,0.3,7.08,11.1,6.28,0.0,2018-07-21 00:30:00,29.51
20180721:0130,0.0,7.89,0.08,1.98,10.13,6.55,0.0,2018-07-21 01:30:00,7.97
20180721:0230,0.0,0.0,0.0,0.0,8.64,6.34,0.0,2018-07-21 02:30:00,0.0
20180721:0330,0.0,0.0,0.0,0.0,7.73,6.28,0.0,2018-07-21 03:30:00,0.0
20180721:0430,0.0,0.0,0.0,0.0,6.92,6.21,0.0,2018-07-21 04:30:00,0.0
20180721:0530,0.0,0.0,0.0,0.0,5.95,6.21,0.0,2018-07-21 05:30:00,0.0
20180721:0630,0.0,0.0,0.0,0.0,5.67,6.07,0.0,2018-07-21 06:30:00,0.0
20180721:0730,0.0,3.55,0.04,0.47,5.34,5.93,0.0,2018-07-21 07:30:00,3.59
20180721:0830,0.0,24.55,0.25,5.22,4.78,5.93,0.0,2018-07-21 08:30:00,24.8
20180721:0930,0.0,51.73,0.53,10.89,4.61,5.79,0.0,2018-07-21 09:30:00,52.26
20180721:1030,90.94,69.78,2.11,17.18,5.15,6.0,0.0,2018-07-21 10:30:00,162.83
20180721:1130,236.79,91.42,3.26,23.78,5.66,6.14,0.0,2018-07-21 11:30:00,331.46999999999997
20180721:1230,401.73,107.71,4.37,30.32,6.34,6.0,0.0,2018-07-21 12:30:00,513.81
20180721:1330,594.77,99.06,5.46,36.41,7.18,6.0,0.0,2018-07-21 13:30:00,699.29
20180721:1430,715.13,111.81,6.21,41.54,8.49,6.0,0.0,2018-07-21 14:30:00,833.1500000000001
20180721:1530,790.09,126.48,6.72,45.16,9.26,6.14,0.0,2018-07-21 15:30:00,923.2900000000001
20180721:1630,820.09,131.36,6.91,46.72,10.11,6.34,0.0,2018-07-21 16:30:00,958.36
20180721:1730,812.2,112.1,6.73,45.95,11.08,6.48,0.0,2018-07-21 17:30:00,931.0300000000001
20180721:1830,715.58,125.94,6.27,42.99,11.55,6.62,0.0,2018-07-21 18:30:00,847.79
20180721:1930,617.18,104.91,5.58,38.31,11.84,6.69,0.0,2018-07-21 19:30:00,727.67
20180721:2030,405.78,126.28,4.43,32.49,12.19,6.83,0.0,2018-07-21 20:30:00,536.4899999999999
20180721:2130,219.55,119.48,3.18,26.05,12.45,6.62,0.0,2018-07-21 21:30:00,342.21000000000004
20180721:2230,88.64,100.9,2.12,19.44,11.87,6.07,0.0,2018-07-21 22:30:00,191.66000000000003
20180721:2330,17.44,57.64,1.25,13.0,11.42,5.38,0.0,2018-07-21 23:30:00,76.33
20180722:0030,0.0,37.28,0.38,6.91,11.22,4.9,0.0,2018-07-22 00:30:00,37.660000000000004
20180722:0130,0.0,9.74,0.1,1.8,10.33,4.48,0.0,2018-07-22 01:30:00,9.84
20180722:0230,0.0,0.0,0.0,0.0,9.02,4.34,0.0,2018-07-22 02:30:00,0.0
20180722:0330,0.0,0.0,0.0,0.0,8.47,4.14,0.0,2018-07-22 03:30:00,0.0
20180722:0430,0.0,0.0,0.0,0.0,7.75,3.52,0.0,2018-07-22 04:30:00,0.0
20180722:0530,0.0,0.0,0.0,0.0,7.34,2.83,0.0,2018-07-22 05:30:00,0.0
20180722:0630,0.0,0.0,0.0,0.0,7.22,2.48,0.0,2018-07-22 06:30:00,0.0
20180722:0730,0.0,2.77,0.03,0.28,6.96,2.41,0.0,2018-07-22 07:30:00,2.8
20180722:0830,0.0,20.07,0.2,5.04,6.66,2.28,0.0,2018-07-22 08:30:00,20.27
20180722:0930,0.0,36.41,0.37,10.71,7.3,1.86,0.0,2018-07-22 09:30:00,36.779999999999994
20180722:1030,116.6,45.45,2.25,17.01,9.26,1.86,0.0,2018-07-22 10:30:00,164.3
20180722:1130,265.89,68.14,3.32,23.6,10.49,2.34,0.0,2018-07-22 11:30:00,337.34999999999997
20180722:1230,426.25,79.43,4.31,30.15,10.61,3.17,0.0,2018-07-22 12:30:00,509.99
20180722:1330,590.7,84.25,5.3,36.23,10.58,3.79,0.0,2018-07-22 13:30:00,680.25
20180722:1430,685.71,103.15,5.91,41.36,11.39,3.93,0.0,2018-07-22 14:30:00,794.77
20180722:1530,650.9,166.06,6.04,44.96,11.46,4.14,0.0,2018-07-22 15:30:00,823.0
20180722:1630,661.57,153.81,5.98,46.52,11.53,4.83,0.0,2018-07-22 16:30:00,821.3600000000001
20180722:1730,456.57,199.27,4.97,45.76,11.88,5.24,0.0,2018-07-22 17:30:00,660.8100000000001
20180722:1830,507.05,158.75,5.05,42.8,12.05,5.72,0.0,2018-07-22 18:30:00,670.8499999999999
20180722:1930,474.58,120.41,4.64,38.14,11.95,5.79,0.0,2018-07-22 19:30:00,599.63
20180722:2030,426.6,99.15,4.35,32.32,11.7,5.45,0.0,2018-07-22 20:30:00,530.1
20180722:2130,292.46,88.25,3.55,25.89,11.69,4.76,0.0,2018-07-22 21:30:00,384.26
20180722:2230,167.65,50.69,2.61,19.27,11.41,4.55,0.0,2018-07-22 22:30:00,220.95000000000002
20180722:2330,32.97,29.77,1.54,12.83,11.5,4.34,0.0,2018-07-22 23:30:00,64.28
20180723:0030,0.0,25.84,0.26,6.73,11.77,3.66,0.0,2018-07-23 00:30:00,26.1
20180723:0130,0.0,6.83,0.07,1.62,11.22,3.24,0.0,2018-07-23 01:30:00,6.9
20180723:0230,0.0,0.0,0.0,0.0,9.42,2.83,0.0,2018-07-23 02:30:00,0.0
20180723:0330,0.0,0.0,0.0,0.0,9.0,2.28,0.0,2018-07-23 03:30:00,0.0
20180723:0430,0.0,0.0,0.0,0.0,8.95,2.0,0.0,2018-07-23 04:30:00,0.0
20180723:0530,0.0,0.0,0.0,0.0,8.31,1.59,0.0,2018-07-23 05:30:00,0.0
20180723:0630,0.0,0.0,0.0,0.0,8.27,0.83,0.0,2018-07-23 06:30:00,0.0
20180723:0730,0.0,2.81,0.03,0.09,8.18,0.28,0.0,2018-07-23 07:30:00,2.84
20180723:0830,0.0,28.79,0.29,4.85,8.22,0.48,0.0,2018-07-23 08:30:00,29.08
20180723:0930,0.0,61.88,0.63,10.53,8.8,1.38,0.0,2018-07-23 09:30:00,62.510000000000005
20180723:1030,4.97,94.27,1.01,16.82,10.29,2.34,0.0,2018-07-23 10:30:00,100.25
20180723:1130,16.3,150.67,1.64,23.42,8.79,4.41,0.0,2018-07-23 11:30:00,168.60999999999999
20180723:1230,74.46,142.15,1.99,29.96,8.13,5.38,0.0,2018-07-23 12:30:00,218.60000000000002
20180723:1330,418.8,159.08,4.62,36.04,8.52,6.07,0.0,2018-07-23 13:30:00,582.5
20180723:1430,565.43,177.82,5.65,41.16,9.57,7.38,0.0,2018-07-23 14:30:00,748.9
20180723:1530,673.52,164.42,6.17,44.77,10.71,8.9,0.0,2018-07-23 15:30:00,844.1099999999999
20180723:1630,388.94,224.23,4.72,46.32,10.25,9.17,0.0,2018-07-23 16:30:00,617.89
20180723:1730,122.24,157.17,2.36,45.56,8.76,8.76,0.0,2018-07-23 17:30:00,281.77
20180723:1830,9.59,71.34,0.77,42.61,7.64,8.0,0.0,2018-07-23 18:30:00,81.7
20180723:1930,24.15,101.97,1.18,37.95,7.02,7.93,0.0,2018-07-23 19:30:00,127.30000000000001
20180723:2030,69.56,111.6,1.64,32.15,7.04,7.59,0.0,2018-07-23 20:30:00,182.79999999999998
20180723:2130,21.13,87.22,1.05,25.72,7.54,7.86,0.0,2018-07-23 21:30:00,109.39999999999999
20180723:2230,18.26,77.92,1.0,19.1,6.74,8.48,0.0,2018-07-23 22:30:00,97.18
20180723:2330,4.43,49.85,0.67,12.66,6.59,8.62,0.0,2018-07-23 23:30:00,54.95
20180724:0030,0.0,28.7,0.29,6.54,6.07,8.34,0.0,2018-07-24 00:30:00,28.99
20180724:0130,0.0,5.44,0.06,1.43,5.39,8.62,0.0,2018-07-24 01:30:00,5.5
20180724:0230,0.0,0.0,0.0,0.0,4.28,9.1,0.0,2018-07-24 02:30:00,0.0
20180724:0330,0.0,0.0,0.0,0.0,3.81,9.38,0.0,2018-07-24 03:30:00,0.0
20180724:0430,0.0,0.0,0.0,0.0,3.55,9.45,0.0,2018-07-24 04:30:00,0.0
20180724:0530,0.0,0.0,0.0,0.0,3.18,9.17,0.0,2018-07-24 05:30:00,0.0
20180724:0630,0.0,0.0,0.0,0.0,2.88,8.76,0.0,2018-07-24 06:30:00,0.0
20180724:0730,0.0,0.0,0.0,-0.11,2.53,8.28,0.0,2018-07-24 07:30:00,0.0
20180724:0830,0.0,19.15,0.19,4.65,2.23,7.86,0.0,2018-07-24 08:30:00,19.34
20180724:0930,0.0,39.27,0.4,10.34,2.37,7.31,0.0,2018-07-24 09:30:00,39.67
20180724:1030,123.8,42.08,2.33,16.64,3.13,7.93,0.0,2018-07-24 10:30:00,168.21
20180724:1130,289.6,59.11,3.46,23.24,3.59,8.0,0.0,2018-07-24 11:30:00,352.17
20180724:1230,463.57,72.72,4.55,29.78,4.33,7.93,0.0,2018-07-24 12:30:00,540.8399999999999
20180724:1330,621.97,83.86,5.51,35.85,5.23,8.0,0.0,2018-07-24 13:30:00,711.34
20180724:1430,752.46,90.25,6.27,40.97,6.18,8.14,0.0,2018-07-24 14:30:00,848.98
20180724:1530,822.94,101.63,6.71,44.56,6.86,8.07,0.0,2018-07-24 15:30:00,931.2800000000001
20180724:1630,862.45,101.23,6.93,46.11,7.41,8.0,0.0,2018-07-24 16:30:00,970.61
20180724:1730,837.96,103.63,6.8,45.36,7.97,7.86,0.0,2018-07-24 17:30:00,948.39
20180724:1830,758.42,99.69,6.32,42.42,8.57,7.79,0.0,2018-07-24 18:30:00,864.43
20180724:1930,615.25,105.99,5.54,37.77,9.11,7.79,0.0,2018-07-24 19:30:00,726.78
20180724:2030,473.41,92.5,4.65,31.96,9.28,7.93,0.0,2018-07-24 20:30:00,570.5600000000001
20180724:2130,291.5,83.42,3.48,25.54,9.07,7.66,0.0,2018-07-24 21:30:00,378.40000000000003
20180724:2230,109.91,78.86,2.16,18.92,8.67,7.38,0.0,2018-07-24 22:30:00,190.92999999999998
20180724:2330,17.45,45.09,1.16,12.48,8.35,6.48,0.0,2018-07-24 23:30:00,63.7
20180725:0030,0.0,25.79,0.26,6.35,7.86,5.31,0.0,2018-07-25 00:30:00,26.05
20180725:0130,0.0,5.26,0.05,1.23,7.4,4.9,0.0,2018-07-25 01:30:00,5.31
20180725:0230,0.0,0.0,0.0,0.0,6.5,4.55,0.0,2018-07-25 02:30:00,0.0
20180725:0330,0.0,0.0,0.0,0.0,5.93,4.14,0.0,2018-07-25 03:30:00,0.0
20180725:0430,0.0,0.0,0.0,0.0,5.44,3.59,0.0,2018-07-25 04:30:00,0.0
20180725:0530,0.0,0.0,0.0,0.0,5.86,3.03,0.0,2018-07-25 05:30:00,0.0
20180725:0630,0.0,0.0,0.0,0.0,6.7,2.48,0.0,2018-07-25 06:30:00,0.0
20180725:0730,0.0,0.0,0.0,-0.31,6.54,2.14,0.0,2018-07-25 07:30:00,0.0
20180725:0830,0.0,17.4,0.18,4.46,6.17,1.45,0.0,2018-07-25 08:30:00,17.58
20180725:0930,0.0,37.28,0.38,10.15,6.14,0.76,0.0,2018-07-25 09:30:00,37.660000000000004
20180725:1030,106.4,46.95,2.12,16.45,7.67,0.55,0.0,2018-07-25 10:30:00,155.47000000000003
20180725:1130,232.94,72.01,3.01,23.05,8.7,1.03,0.0,2018-07-25 11:30:00,307.96
20180725:1230,346.21,105.63,3.85,29.59,9.75,2.55,0.0,2018-07-25 12:30:00,455.69
20180725:1330,458.66,115.77,4.52,35.65,8.78,3.93,0.0,2018-07-25 13:30:00,578.95
20180725:1430,448.71,164.03,4.69,40.76,9.46,4.41,0.0,2018-07-25 14:30:00,617.4300000000001
20180725:1530,582.08,150.13,5.41,44.35,9.99,4.97,0.0,2018-07-25 15:30:00,737.62
20180725:1630,635.16,159.69,5.81,45.9,10.39,5.24,0.0,2018-07-25 16:30:00,800.6599999999999
20180725:1730,689.6,148.93,6.11,45.15,10.85,5.52,0.0,2018-07-25 17:30:00,844.64
20180725:1830,582.76,129.68,5.3,42.22,11.3,6.21,0.0,2018-07-25 18:30:00,717.74
20180725:1930,437.61,121.02,4.34,37.57,11.34,6.76,0.0,2018-07-25 19:30:00,562.97
20180725:2030,420.24,71.77,4.04,31.78,11.62,6.9,0.0,2018-07-25 20:30:00,496.05
20180725:2130,268.89,75.39,3.19,25.35,11.79,7.03,0.0,2018-07-25 21:30:00,347.46999999999997
20180725:2230,133.54,52.35,2.19,18.73,11.67,6.97,0.0,2018-07-25 22:30:00,188.07999999999998
20180725:2330,20.98,36.8,1.23,12.29,11.16,6.34,0.0,2018-07-25 23:30:00,59.01
20180726:0030,0.0,25.43,0.26,6.15,10.71,5.66,0.0,2018-07-26 00:30:00,25.69
20180726:0130,0.0,4.52,0.05,1.02,10.02,5.38,0.0,2018-07-26 01:30:00,4.569999999999999
20180726:0230,0.0,0.0,0.0,0.0,8.74,4.55,0.0,2018-07-26 02:30:00,0.0
20180726:0330,0.0,0.0,0.0,0.0,7.79,3.93,0.0,2018-07-26 03:30:00,0.0
20180726:0430,0.0,0.0,0.0,0.0,7.29,3.59,0.0,2018-07-26 04:30:00,0.0
20180726:0530,0.0,0.0,0.0,0.0,7.03,3.31,0.0,2018-07-26 05:30:00,0.0
20180726:0630,0.0,0.0,0.0,0.0,7.37,2.9,0.0,2018-07-26 06:30:00,0.0
20180726:0730,0.0,0.0,0.0,-0.52,7.36,2.62,0.0,2018-07-26 07:30:00,0.0
20180726:0830,0.0,10.57,0.11,4.25,7.25,2.62,0.0,2018-07-26 08:30:00,10.68
20180726:0930,0.0,28.42,0.29,9.95,6.62,3.03,0.0,2018-07-26 09:30:00,28.71
20180726:1030,1.94,62.04,0.64,16.26,6.19,4.34,0.0,2018-07-26 10:30:00,64.61999999999999
20180726:1130,17.4,92.31,1.08,22.85,5.83,4.76,0.0,2018-07-26 11:30:00,110.79
20180726:1230,25.79,126.36,1.45,29.39,5.58,5.03,0.0,2018-07-26 12:30:00,153.6
20180726:1330,62.59,137.09,1.8,35.45,5.4,5.52,0.0,2018-07-26 13:30:00,201.48000000000002
20180726:1430,50.04,167.36,1.98,40.56,5.37,5.93,0.0,2018-07-26 14:30:00,219.38
20180726:1530,56.48,208.11,2.41,44.14,5.17,5.86,0.0,2018-07-26 15:30:00,267.00000000000006
20180726:1630,98.53,217.14,2.76,45.69,5.1,5.86,0.0,2018-07-26 16:30:00,318.42999999999995
20180726:1730,107.02,280.41,3.41,44.93,5.21,5.66,0.0,2018-07-26 17:30:00,390.84000000000003
20180726:1830,269.57,253.98,4.23,42.01,5.71,5.79,0.0,2018-07-26 18:30:00,527.78
20180726:1930,159.58,182.6,2.9,37.37,6.16,6.48,0.0,2018-07-26 19:30:00,345.08
20180726:2030,251.53,165.93,3.53,31.58,6.17,6.9,0.0,2018-07-26 20:30:00,420.99
20180726:2130,182.95,122.31,2.84,25.16,6.19,6.48,0.0,2018-07-26 21:30:00,308.09999999999997
20180726:2230,86.15,83.5,1.91,18.54,5.66,6.62,0.0,2018-07-26 22:30:00,171.56
20180726:2330,16.9,43.17,1.16,12.1,5.68,6.41,0.0,2018-07-26 23:30:00,61.23
20180727:0030,0.0,23.12,0.23,5.95,5.43,6.07,0.0,2018-07-27 00:30:00,23.35
20180727:0130,0.0,4.52,0.05,0.81,5.08,5.38,0.0,2018-07-27 01:30:00,4.569999999999999
20180727:0230,0.0,0.0,0.0,0.0,4.08,4.97,0.0,2018-07-27 02:30:00,0.0
20180727:0330,0.0,0.0,0.0,0.0,3.7,4.48,0.0,2018-07-27 03:30:00,0.0
20180727:0430,0.0,0.0,0.0,0.0,3.28,4.41,0.0,2018-07-27 04:30:00,0.0
20180727:0530,0.0,0.0,0.0,0.0,2.88,4.21,0.0,2018-07-27 05:30:00,0.0
20180727:0630,0.0,0.0,0.0,0.0,2.59,4.0,0.0,2018-07-27 06:30:00,0.0
20180727:0730,0.0,0.0,0.0,-0.73,2.55,4.28,0.0,2018-07-27 07:30:00,0.0
20180727:0830,0.0,19.66,0.2,4.05,2.7,4.41,0.0,2018-07-27 08:30:00,19.86
20180727:0930,0.0,53.62,0.54,9.75,2.91,4.41,0.0,2018-07-27 09:30:00,54.16
20180727:1030,43.62,76.54,1.45,16.06,3.68,4.97,0.0,2018-07-27 10:30:00,121.61
20180727:1130,180.45,93.63,2.69,22.66,3.95,5.03,0.0,2018-07-27 11:30:00,276.77
20180727:1230,308.23,107.58,3.54,29.19,4.42,4.97,0.0,2018-07-27 12:30:00,419.35
20180727:1330,263.76,191.77,3.74,35.25,5.07,5.03,0.0,2018-07-27 13:30:00,459.27
20180727:1430,255.21,194.23,3.61,40.35,5.56,5.1,0.0,2018-07-27 14:30:00,453.05
20180727:1530,56.16,251.78,2.83,43.92,6.16,4.83,0.0,2018-07-27 15:30:00,310.77
20180727:1630,112.18,269.11,3.33,45.46,6.57,5.31,0.0,2018-07-27 16:30:00,384.62
20180727:1730,72.16,208.27,2.51,44.71,7.14,5.59,0.0,2018-07-27 17:30:00,282.94
20180727:1830,38.59,232.36,2.53,41.8,7.24,6.0,0.0,2018-07-27 18:30:00,273.48
20180727:1930,49.42,237.03,2.66,37.17,7.65,6.21,0.0,2018-07-27 19:30:00,289.11
20180727:2030,44.31,184.2,2.14,31.38,7.66,6.0,0.0,2018-07-27 20:30:00,230.64999999999998
20180727:2130,39.86,127.54,1.61,24.96,7.53,5.38,0.0,2018-07-27 21:30:00,169.01000000000002
20180727:2230,29.96,94.43,1.31,18.35,6.87,4.55,0.0,2018-07-27 22:30:00,125.70000000000002
20180727:2330,3.49,54.65,0.7,11.9,7.1,4.14,0.0,2018-07-27 23:30:00,58.84
20180728:0030,0.0,16.61,0.17,5.74,7.25,3.52,0.0,2018-07-28 00:30:00,16.78
20180728:0130,0.0,1.71,0.02,0.6,6.75,3.03,0.0,2018-07-28 01:30:00,1.73
20180728:0230,0.0,0.0,0.0,0.0,6.22,2.34,0.0,2018-07-28 02:30:00,0.0
20180728:0330,0.0,0.0,0.0,0.0,6.73,1.38,0.0,2018-07-28 03:30:00,0.0
20180728:0430,0.0,0.0,0.0,0.0,6.39,0.48,0.0,2018-07-28 04:30:00,0.0
20180728:0530,0.0,0.0,0.0,0.0,6.25,0.76,0.0,2018-07-28 05:30:00,0.0
20180728:0630,0.0,0.0,0.0,0.0,5.03,1.38,0.0,2018-07-28 06:30:00,0.0
20180728:0730,0.0,0.0,0.0,-0.95,4.46,1.86,0.0,2018-07-28 07:30:00,0.0
20180728:0830,0.0,10.66,0.11,3.84,4.49,2.07,0.0,2018-07-28 08:30:00,10.77
20180728:0930,0.0,35.99,0.37,9.54,4.58,1.86,0.0,2018-07-28 09:30:00,36.36
20180728:1030,40.31,56.52,1.19,15.86,5.44,2.07,0.0,2018-07-28 10:30:00,98.02000000000001
20180728:1130,95.13,101.79,1.93,22.46,5.7,2.41,0.0,2018-07-28 11:30:00,198.85000000000002
20180728:1230,133.42,119.55,2.24,28.99,5.9,2.9,0.0,2018-07-28 12:30:00,255.20999999999998
20180728:1330,130.82,146.79,2.38,35.04,6.09,3.31,0.0,2018-07-28 13:30:00,279.99
20180728:1430,169.03,155.44,2.67,40.13,6.77,3.59,0.0,2018-07-28 14:30:00,327.14000000000004
20180728:1530,156.38,216.05,3.12,43.7,7.13,4.07,0.0,2018-07-28 15:30:00,375.55
20180728:1630,289.57,168.68,3.54,45.24,7.68,4.14,0.0,2018-07-28 16:30:00,461.79
